2L	625664
2L	728509
2L	753120
2L	773596
2L	776543
2L	779205
2L	781298
2L	784422
2L	810647
2L	816084
2L	820080
2L	829951
2L	829537
2L	852937
2L	855551
2L	860322
2L	877363
2L	898733
2L	914199
2L	885051
2L	869775
2L	864907
2L	864744
2L	852628.5
2L	852571
2L	837337
2L	850067
2L	825796
2L	819333
2L	817897
2L	815830
2L	790628
2L	740946
2L	740994
2L	707765
2L	621181
2L	318029
2L	322132
2L	384552
2L	404385
2L	420076
2L	421801
2L	423453
2L	438426
2L	453263
2L	455802
2L	473114
2L	524039
2L	491317
2L	525419
2L	559700
2L	564228
2L	568407
2L	574642
2L	577994
2L	594205
2L	594379
2L	587885
2L	576388
2L	576521
2L	576599
2L	574134
2L	568063
2L	563180
2L	551856
2L	549214
2L	544541
2L	542246
2L	479474
2L	478029
2L	464932
2L	450793
2L	421365
2L	419599
2L	401662
2L	357685
2L	332131
2L	321220
2L	319232
2L	67626
2L	72604
2L	74502
2L	73571
2L	72014
2L	75281
2L	76447
2L	94853
2L	102460
2L	132484
2L	143379
2L	155573
2L	155666
2L	156242
2L	203871
2L	207513
2L	232573
2L	269193
2L	277827
2L	292570
2L	295273
2L	299063
2L	302067
2L	294483
2L	288918
2L	286497
2L	285632
2L	291009
2L	283146
2L	254378
2L	266687
2L	206043
2L	155246
2L	142486
2L	140932
2L	139335
2L	116116
2L	106641
2L	87091
2L	58149
2L	25150
2L	19943
2L	15647
2L	17135
3L	20342739
3L	20349122
3L	20354227
3L	20355430
3L	20356898
3L	20358513
3L	20367317
3L	20370567
3L	20378461
3L	20417233
3L	20432843
3L	20436383
3L	20446021
3L	20460705
3L	20467013
3L	20473899
3L	20474528
3L	20475388
3L	20495481
3L	20512048
3L	20510054
3L	20497637
3L	20499873
3L	20504187
3L	20506033
3L	20521157
3L	20526655
3L	20533710
3L	20534286
3L	20617413
3L	20538948
3L	20525825
3L	20520739
3L	20519006
3L	20516099
3L	20517275
3L	20488317
3L	20472973
3L	20459555
3L	20452574
3L	20439773
3L	20439231
3L	20436089
3L	20432259
3L	20430362
3L	20427569
3L	20425958
3L	20410403
3L	20401254
3L	20384022
3L	20375486
3L	20365917
3L	20347908
3L	20637231
3L	20737387
3L	20769642
3L	20771801
3L	20774252
3L	20778934
3L	20799176
3L	20798791
3L	20800544
3L	20800480
3L	20809804
3L	20836212
3L	20838383
3L	20842052
3L	20905846
3L	20927952
3L	20949300
3L	20881632
3L	20841463
3L	20808976
3L	20798350
3L	20792286
3L	20788101
3L	20784606
3L	20778153
3L	20771056
3L	20769357
3L	20739429
3L	20717144
3L	20694339
3L	20694455
3L	20956982
3L	20991717
3L	20992640
3L	21028309
3L	21031890
3L	21031952
3L	21068142
3L	21034920
3L	21064356
3L	21048727
3L	21124316
3L	21131798
3L	21203092
3L	21205473
3L	21205701
3L	21213849
3L	21210732
3L	21217065
3L	21227474
3L	21263113
3L	21216720
3L	21209993
3L	21200293
3L	21198124
3L	21198064
3L	21196701
3L	21147904
3L	21160680
3L	21145842
3L	21135876
3L	21099594
3L	21088933
3L	21031248
3L	21025019
3L	20974658
3L	20970626
3L	20966713
3L	20962544
3L	20961383
3L	20956728
3L	21295567
3L	21300622
3L	21304922
3L	21335324
3L	21344109
3L	21357865
3L	21360365
3L	21428060
3L	21435221
3L	21493186
3L	21501466
3L	21510080
3L	21508265
3L	21508796
3L	21517583
3L	21525259
3L	21534661
3L	21537114
3L	21539989
3L	21542430
3L	21565521
3L	21569380
3L	21574628
3L	21574256
3L	21568832
3L	21557759
3L	21554142
3L	21553117
3L	21533119
3L	21515750
3L	21496858
3L	21492705
3L	21490000
3L	21476193
3L	21441168
3L	21425536
3L	21406695
3L	21356141
3L	21356494
3L	21346753
3L	21343618
3L	21317909
3L	21304010
3L	21292666
3L	21284451
3L	21285134
3L	21281301
3L	21270425
3L	21267858
3L	21618369
3L	21626360
3L	21635386
3L	21636987
3L	21639477
3L	21641191
3L	21672192
3L	21680308
3L	21729194
3L	21734132
3L	21741578
3L	21757158
3L	21770199
3L	21814780
3L	21815521
3L	21822007
3L	21823533
3L	21825039
3L	21842354
3L	21839729
3L	21832095
3L	21828168
3L	21761198
3L	21744233
3L	21740265
3L	21738333
3L	21733451
3L	21731520
3L	21730427
3L	21726737
3L	21725937
3L	21706152
3L	21679497
3L	21666955
3L	21634294
3L	21625472
3L	21617306
3L	21934964
3L	21943747
3L	21955303
3L	21962432
3L	21972148
3L	21985352
3L	22061082
3L	22066134
3L	22076289
3L	22082834
3L	22075633
3L	22074335
3L	22071525
3L	22028180
3L	21941768
3L	22263484
3L	22267754
3L	22278053
3L	22274559
3L	22288798
3L	22329895
3L	22454374
3L	22466911
3L	22468874
3L	22472219
3L	22474834
3L	22460557
3L	22407191
3L	22287986
3L	22266553
3L	22262677
3L	22548461
3L	22550322
3L	22606440
3L	22679468
3L	22678634
3L	22687386
3L	22694103
3L	22695971
3L	22697248
3L	22712306
3L	22717979
3L	22728412
3L	22729810
3L	22745478
3L	22777136
3L	22775328
3L	22749619
3L	22759978
3L	22775115
3L	22788522
3L	22741175
3L	22738268
3L	22727715
3L	22722040
3L	22717050
3L	22693788
3L	22692511
3L	22687082
3L	22615725
3L	22837147
3L	22860788
3L	22863984
3L	22872282
3L	22872613
3L	22879367
3L	22891368
3L	22899269
3L	22902005
3L	22911927
3L	22945788
3L	22946312
3L	22987670
3L	22955284
3L	22877993
3L	22869988
3L	22868151
3L	22855994
3L	22853247
3R	6108188
3R	6122745
3R	6122658
3R	6167519
3R	6173646
3R	6189199
3R	6204446
3R	6211463
3R	6216065
3R	6227707
3R	6234737
3R	6249208
3R	6255276
3R	6260414
3R	6263977
3R	6278708
3R	6287868
3R	6291903
3R	6299252
3R	6301914
3R	6305271
3R	6309997
3R	6315888
3R	6330352
3R	6285159
3R	6268687
3R	6221661
3R	6157055
3R	6112245
3R	6111007
3R	6100751
3R	6078282
3R	6057489
3R	6027201
3R	5779429
3R	5781901
3R	5783218
3R	5789777
3R	5791974
3R	5794886
3R	5825352
3R	5824950
3R	5831826
3R	5835308
3R	5844560
3R	5847299
3R	5856672
3R	6011931
3R	6005215
3R	6008037.5
3R	6005126
3R	6008469
3R	6005959
3R	5976802
3R	5973321
3R	5973381
3R	5960944
3R	5862276
3R	5860394
3R	5855907
3R	5824440
3R	5821331
3R	5794221
3R	5788831
3R	5754676
3R	5468041
3R	5468031
3R	5471060
3R	5475261
3R	5485640
3R	5527820
3R	5555136
3R	5566143
3R	5569224
3R	5588944
3R	5601557
3R	5613463
3R	5624501
3R	5627853
3R	5632397
3R	5633693
3R	5637267
3R	5655207
3R	5660965
3R	5673710
3R	5733696
3R	5736790
3R	5742986
3R	5742127
3R	5736255
3R	5716611
3R	5693241
3R	5682740
3R	5668826
3R	5659629
3R	5654721
3R	5648523
3R	5647269
3R	5636804
3R	5635561
3R	5618726
3R	5622687
3R	5610619
3R	5591331
3R	5587816
3R	5568520
3R	5564724
3R	5561127
3R	5563128
3R	5546674
3R	5516387
3R	5502295
3R	5498982
3R	5483636
3R	5474322
3R	5470577
3R	5466373
3R	5464431
3R	5463791
3R	5463079
3R	5165308
3R	5153933
3R	5159752
3R	5220017
3R	5219708
3R	5226271
3R	5232643
3R	5253457
3R	5300193
3R	5369593
3R	5371888
3R	5427176
3R	5409922
3R	5401810
3R	5399195
3R	5385810
3R	5387592
3R	5361708
3R	5354620
3R	5277595
3R	5259144
3R	5256602
3R	5251530
3R	5240563
3R	5232067
3R	5223130
3R	5219435
3R	4906715
3R	4965585
3R	5128169
3R	5137476
3R	5086024
3R	4988688
3R	4984062
3R	4954404
3R	4952495
3R	4878478
3R	4642402
3R	4641997
3R	4641997
3R	4646065
3R	4655534
3R	4775707
3R	4813804
3R	4816335
3R	4831262
3R	4830464
3R	4820918
3R	4809258
3R	4784683
3R	4780073
3R	4731561
3R	4714084
3R	4645567
3R	4639555
3R	4640221
3R	4578592
3R	4307988
3R	4311666
3R	4335118
3R	4338073
3R	4363309
3R	4379457
3R	4381969
3R	4387931
3R	4390427
3R	4400579
3R	4416543
3R	4427170
3R	4434062
3R	4437629
3R	4480820
3R	4485107
3R	4541405
3R	4468523
3R	4447757
3R	4437106
3R	4433746
3R	4426978
3R	4415736
3R	4415385
3R	4397635
3R	4337605
3R	4310830
3R	4294646
3R	4175394
3R	4197416
3R	4198367
3R	4221144
3R	4233130
3R	4236765
3R	4237759
3R	4237207
3R	4247062
3R	4254781
3R	4256973
3R	4266975
3R	4277792
3R	4249920
3R	4232241
3R	4219695
3R	4205764
3R	4190232
2L	5011191
2L	5030219
2L	5039112
2L	5053085
2L	5094107
2L	5096652
2L	5100140
2L	5078987
2L	5059549
2L	5058135
2L	5054951
2L	5052734
2L	5050876
2L	5049975
2L	5042712
2L	5027128
2L	5010431
2L	5004688
2L	4999305
2L	4997188
2L	4995390
2L	5009374
2L	5264035
2L	5266433
2L	5268547
2L	5279361
2L	5307781
2L	5306026
2L	5327508
2L	5329891
2L	5346859
2L	5404881
2L	5342054
2L	5332413
2L	5328632
2L	5325965
2L	5313883
2L	5278188
2L	5277324
2L	5244074
2L	5241467
2L	5236368
2L	5271322
2L	5517843
2L	5520402
2L	5524411
2L	5525950
2L	5527076
2L	5528254
2L	5543333
2L	5547816
2L	5552047
2L	5553979
2L	5555305
2L	5596940
2L	5668950
2L	5678786
2L	5678699
2L	5651915
2L	5613493
2L	5588290
2L	5580890
2L	5553714
2L	5550806
2L	5541920
2L	5539109
2L	5536725
2L	5532146
2L	5523815
2L	5519811
2L	5708450
2L	5710099
2L	5706753
2L	5712041
2L	5721137
2L	5725221
2L	5746278
2L	5784121
2L	5802406
2L	5805480
2L	5886021
2L	5908346
2L	5926193
2L	5944111
2L	5949901
2L	5956224
2L	5923470
2L	5910243
2L	5904660
2L	5893870
2L	5892836
2L	5861606
2L	5818384
2L	5801885
2L	5771201
2L	5766014
2L	5736923
2L	5728751
2L	5719961
2L	5716649
2L	5957067
2L	5968684
2L	5969903
2L	5981834.5
2L	5983010
2L	5982820.5
2L	5986496
2L	5987876
2L	6000313
2L	6020851
2L	6038204
2L	6048878
2L	6051679
2L	6057055
2L	6063024
2L	6066279
2L	6069222
2L	6118759
2L	6125250
2L	6131188
2L	6139550
2L	6152049
2L	6160533
2L	6154874
2L	6127618
2L	6127735
2L	6098695
2L	6070588
2L	6068578
2L	6065764
2L	6062686
2L	6047699
2L	6045516
2L	6037814
2L	6036810
2L	6024463
2L	6019192
2L	6006688
2L	5996489
2L	5979521
2L	5967497
2L	5960258
2L	5956804
2L	6225080
2L	6255877
2L	6308868
2L	6342175
2L	6343811
2L	6354957
2L	6368142
2L	6373578
2L	6381299
2L	6412705
2L	6456472
2L	6481201
2L	6489192
2L	6491236
2L	6494437
2L	6490756
2L	6488550
2L	6476744
2L	6467607
2L	6463842
2L	6455596
2L	6422508
2L	6358234
2L	6350960
2L	6348150
2L	6338141
2L	6264452
2L	6497135
2L	6498877
2L	6557904
2L	6559532
2L	6612567
2L	6649534
2L	6658593
2L	6664151
2L	6717712
2L	6724849
2L	6733250
2L	6743018
2L	6745541
2L	6740175
2L	6723196
2L	6722809
2L	6714690
2L	6701833
2L	6689061
2L	6686493
2L	6683947
2L	6682813
2L	6677547
2L	6676549
2L	6673174
2L	6663576
2L	6657737
2L	6656232
2L	6646667
2L	6632317
2L	6621509
2L	6566116
2L	6561566
2L	6557358
2L	6775784
2L	6774694
2L	6803053
2L	6822601
2L	6852423
2L	6897429
2L	6908167
2L	6923907
2L	6950540
2L	6957099
2L	6960444
2L	6964520
2L	6999855
2L	6971461
2L	6963531
2L	6963816
2L	6963654
2L	6960252
2L	6956871
2L	6956146
2L	6950115
2L	6948412
2L	6944995
2L	6940917
2L	6919941
2L	6918610
2L	6916386
2L	6913926
2L	6907776
2L	6864339
2L	6864426
2L	6805594.5
2L	6805542
2L	6805676
2L	6800680
2L	6786413
2L	6770643
2L	6759493
2L	7021716
2L	7027812
2L	7057408
2L	7067984
2L	7182348
2L	7257733
2L	7252771
2L	7219110
2L	7196673
2L	7193362
2L	7187635
2L	7083622
2L	7065764
2L	7060708
2L	7032104
2L	7026776
2L	7307593
2L	7335045
2L	7364821
2L	7378402
2L	7388677
2L	7403298
2L	7401438
2L	7403229.5
2L	7405319
2L	7410956
2L	7412508
2L	7443647
2L	7471547
2L	7474908
2L	7497328
2L	7462246
2L	7460570
2L	7458753
2L	7457370
2L	7456476
2L	7454168
2L	7447646
2L	7433175
2L	7409703
2L	7392381
2L	7388102
2L	7581936
2L	7605683
2L	7613406
2L	7666078
2L	7678898
2L	7703148
2L	7747382
2L	7780119
2L	7781636
2L	7782992
2L	7800504
2L	7807043
2L	7799511
2L	7795833
2L	7790077
2L	7753106
2L	7744752
2L	7741480
2L	7730557
2L	7726094
2L	7722644
2L	7719389
2L	7716552
2L	7701420
2L	7691042
2L	7822725
2L	7821270
2L	7828053
2L	7840540
2L	7985676
2L	7984769
2L	8011746
2L	8012990
2L	8029609
2L	8032259
2L	8041150
2L	8043716
2L	8072972
2L	8072760
2L	8071565
2L	8042824
2L	8028690
2L	8028378
2L	8009458
2L	8007131
2L	8004187
2L	7996751
2L	7991479
2L	7890529
2L	7889111
2L	7887051
2L	7879145
2L	7870442
2L	7860699
2L	7853300
2L	7827168
2L	8124393
2L	8131427
2L	8147631
2L	8197294
2L	8199044
2L	8206280
2L	8211447
2L	8214419
2L	8215987
2L	8242668
2L	8303542
2L	8305686
2L	8308545
2L	8311570
2L	8320410
2L	8329705
2L	8342930
2L	8346806
2L	8352309
2L	8361176
2L	8325012
2L	8311122
2L	8308068
2L	8272076
2L	8298321
2L	8265221
2L	8262331
2L	8252705
2L	8252850
2L	8241765
2L	8230193
2L	8220627
2L	8217898
2L	8212708
2L	8212654
2L	8210842
2L	8204694
2L	8162324
2L	8159431
2L	8136932
2L	8126680
2L	8123813
2L	8372599
2L	8374528
2L	8377085
2L	8382957
2L	8386248
2L	8384861
2L	8396741
2L	8399045
2L	8400477
2L	8404289
2L	8426912
2L	8442644
2L	8464611
2L	8477355
2L	8489032
2L	8515154
2L	8517668
2L	8519718
2L	8522279
2L	8536061
2L	8564060
2L	8517291
2L	8514753
2L	8511767
2L	8493834
2L	8496267
2L	8450968
2L	8437174
2L	8433081
2L	8414878
2L	8411543
2L	8403080
2L	8396061
2L	8394880
2L	8394269
2L	8393210
2L	8382706
2L	8376772
2L	8673203
2L	8705696
2L	8752401
2L	8826495
2L	8862808
2L	8863856
2L	8864905
2L	8865908
2L	8866868
2L	8781185
2L	8776195
2L	8772343
2L	8768668
2L	8740412
2L	8735046
2L	8714232
2L	8704456
2L	8691193
2L	8698956
2L	8690234
2L	8685802
2L	8684349
2L	8679781
2L	8934991
2L	8937552
2L	8962618
2L	8965135
2L	8967571
2L	8980733
2L	8992064
2L	8994464
2L	8997665
2L	8998612
2L	9010661
2L	9012265
2L	9077243
2L	9084108
2L	9097628
2L	9111815
2L	9151415
2L	9127024
2L	9164349
2L	9166383
2L	9066400
2L	9025365
2L	9013921
2L	8997262
2L	8989036
2L	8980157
2L	8974930
2L	8962353
2L	8955574
2L	8958976
2L	8955711
2L	8945399
2L	9191786
2L	9327801
2L	9331056
2L	9338156
2L	9342996
2L	9350549
2L	9387769
2L	9420672
2L	9431715
2L	9435511
2L	9397745
2L	9252985
2L	9251007
2L	9460289
2L	9460548
2L	9533583
2L	9534901
2L	9528529
2L	9540645
2L	9542948
2L	9544176
2L	9546018
2L	9589667
2L	9608899
2L	9613518
2L	9616481
2L	9617331
2L	9641747
2L	9656646
2L	9699936
2L	9701054
2L	9711136
2L	9703538
2L	9697565
2L	9625222
2L	9600852
2L	9581591
2L	9579563
2L	9576187
2L	9576592
2L	9555937
2L	9550579
2L	9494614
2L	9730005
2L	9736711
2L	9767073
2L	9769085
2L	9782786
2L	9786777
2L	9790971
2L	9954515
2L	9957590
2L	9963391
2L	9956992
2L	9954092
2L	9793005
2L	9792793
2L	9763173
2L	9750019
2L	9743283
2L	9984951
2L	10004048
2L	10009502
2L	10010484
2L	10026763
2L	10032894
2L	10054357
2L	10062573
2L	10147086
2L	10172735
2L	10201231
2L	10211423
2L	10223147
2L	10232574
2L	10229949
2L	10225749
2L	10218870
2L	10210602
2L	10208795
2L	10206840
2L	10200537
2L	10198622
2L	10191423
2L	10122738
2L	10092234
2L	10017330
2L	10001427
2L	9996490
2L	10239537
2L	10240536
2L	10250820
2L	10251968
2L	10266811
2L	10268962
2L	10307046
2L	10314915
2L	10322794
2L	10323747
2L	10331611
2L	10334076
2L	10339516
2L	10341683
2L	10342760
2L	10344655
2L	10356916
2L	10363100
2L	10365119
2L	10366877
2L	10377323
2L	10380150
2L	10382341
2L	10386745
2L	10398116
2L	10405753
2L	10409732
2L	10408768
2L	10414603
2L	10419266
2L	10423521
2L	10428849
2L	10431404
2L	10436087
2L	10437840
2L	10439530
2L	10444761
2L	10447693
2L	10457853
2L	10477387
2L	10483359
2L	10491363
2L	10488496
2L	10472170
2L	10455821
2L	10435336
2L	10430713
2L	10422642
2L	10413429
2L	10386176
2L	10375732
2L	10362506
2L	10356275
2L	10330563
2L	10327877
2L	10320018
2L	10314310
2L	10310303
2L	10305504
2L	10303835
2L	10303539
2L	10301954
2L	10299203
2L	10298127
2L	10295298
2L	10290489
2L	10272208
2L	10263417
2L	10255814
2L	10249209
2L	10246020
2L	10507195
2L	10517427
2L	10529538
2L	10527791
2L	10531853
2L	10534974
2L	10567384
2L	10639947
2L	10643996
2L	10652116
2L	10662510
2L	10677909
2L	10681048
2L	10681992
2L	10703635
2L	10726100
2L	10724275
2L	10729241
2L	10730300
2L	10732819
2L	10737889
2L	10761507
2L	10766990
2L	10745996
2L	10743873
2L	10736956
2L	10735944
2L	10732333
2L	10706189
2L	10705877
2L	10701362
2L	10698023
2L	10694059
2L	10689195
2L	10686946
2L	10684371
2L	10630994
2L	10577716
2L	10510237
2L	10770986
2L	10790353
2L	10790448
2L	10819124
2L	10820734
2L	10858836
2L	10870241
2L	10937386
2L	10970555
2L	10972653
2L	10972509
2L	10977963
2L	10987836
2L	10990186
2L	10991190
2L	11002084
2L	11015646
2L	11017173
2L	11034853
2L	11055376
2L	11010991
2L	11003750
2L	11001364
2L	11000800
2L	10987331
2L	10976289
2L	10975211
2L	10970121
2L	10966563
2L	10910534
2L	10908811
2L	10901694
2L	10888777
2L	10857976
2L	10856277
2L	10846897
2L	10842187
2L	10788969
2L	10774915
2L	10769732
2L	11071062
2L	11088387
2L	11087098
2L	11091568
2L	11114184
2L	11130866
2L	11136434
2L	11179233
2L	11280373
2L	11282181
2L	11268845
2L	11171633
2L	11155600
2L	11148874
2L	11145354
2L	11130170
2L	11123469
2L	11121584
2L	11120170
2L	11112948
2L	11106212
2L	11085169
2L	11077220
2L	11366414
2L	11486211
2L	11502124
2L	11530993
2L	11525665
2L	11521258
2L	11515779
2L	11498881
2L	11343167
2L	11621820
2L	11652656
2L	11694881
2L	11741552
2L	11788543
2L	11790004.5
2L	11790059
2L	11812430
2L	11803438
2L	11794046
2L	11792302
2L	11651938
2L	11611663
2L	11586602
2L	11840713
2L	11843227
2L	11847232
2L	11850413
2L	11934506
2L	11936182
2L	11937970
2L	11944236
2L	11948111
2L	11981633
2L	11990025
2L	11992994
2L	11995815
2L	11996905
2L	11999726
2L	12008450
2L	12027783
2L	12034226
2L	12050097
2L	12056423
2L	12076824
2L	12063155
2L	12048860
2L	12045974
2L	12042990
2L	12040580
2L	12038129
2L	12020740
2L	12002150
2L	11999227
2L	11995316
2L	11829234
2L	12093863
2L	12096587
2L	12097952
2L	12104502
2L	12103896
2L	12125099
2L	12138074
2L	12153529
2L	12162008
2L	12164320
2L	12170658
2L	12173071
2L	12241081
2L	12271266
2L	12298589
2L	12271602
2L	12208217
2L	12338871
2L	12356538
2L	12177597
2L	12172473
2L	12133338
2L	12108798
2L	12103059
2L	12096419
2L	12398384
2L	12424939
2L	12428058
2L	12434998
2L	12436925
2L	12448663
2L	12611380
2L	12497294
2L	12453229
2L	12448112
2L	12444387
2L	12430786
2L	12427566
2L	12660467
2L	12678798
2L	12693084
2L	12695117
2L	12696272
2L	12704793
2L	12707772
2L	12821659
2L	12761791
2L	12712305
2L	12707528
2L	12704399
2L	12700513
2L	12697270
2L	12694911
2L	12692821
2L	12669273
2L	12916917
2L	12921115
2L	12925620
2L	12966750
2L	12978901
2L	13004787
2L	13106886
2L	13021177
2L	13018055
2L	13000540
2L	13130723
2L	13158880
2L	13160807
2L	13165992
2L	13177252
2L	13179479
2L	13183590
2L	13192944
2L	13204191
2L	13220088
2L	13222730
2L	13227854
2L	13229907
2L	13232109
2L	13236636
2L	13240198
2L	13246651
2L	13252180
2L	13257681
2L	13286941
2L	13290688
2L	13296649
2L	13295760
2L	13297801
2L	13306842
2L	13347798
2L	13366532
2L	13367725
2L	13369402
2L	13374505
2L	13379023
2L	13378356
2L	13373702
2L	13370938
2L	13366075
2L	13361482
2L	13354448
2L	13286408
2L	13265783
2L	13259634
2L	13234594
2L	13225205
2L	13222220
2L	13219491
2L	13214670
2L	13211780
2L	13202999
2L	13189572
2L	13182451
2L	13173869
2L	13175812
2L	13164892
2L	13143596
